Status_of_existing_checking_account,Duration_in_month,Credit_history,Purpose,Credit_amount,Savings_account_bonds,Present_employment_since,Installment_rate_in_percentage_of_disposable_income,Personal_status_and_sex,Other_debtors_guarantors,Present_residence_since,Property,Age_in_years,Other_installment_plans,Housing,Number_of_existing_credits_at_this_bank,Job,Number_of_people_being_liable_to_provide_maintenance_for,Telephone,Foreign_worker,Target
1,-0.738667542842371,2,4,-0.7724235529964151,0,2,0.9184771676276685,1,2,1.0469866784197936,0,1.1833123146987072,2,1,1.0270789116578085,2,-0.4282895663715403,1,0,0
0,0.2569530922366421,3,4,-0.7965257022617872,0,1,0.9184771676276685,3,0,1.0469866784197936,0,1.0953598608040507,1,1,-0.7049259983890862,2,-0.4282895663715403,0,0,1
3,-0.738667542842371,2,9,-0.7780946469412086,0,2,-0.8701833340815202,3,0,-0.7659772668958666,0,-0.8395941248783899,2,1,-0.7049259983890862,2,-0.4282895663715403,1,1,0
1,1.2525737273156552,2,1,2.1715830910944747,0,1,-1.7645135849361147,3,0,1.0469866784197936,2,-0.6636892170890771,2,0,-0.7049259983890862,3,-0.4282895663715403,1,0,1
0,0.2569530922366421,4,1,1.1156962872482479,0,4,-0.8701833340815202,1,0,1.0469866784197936,3,0.7435500452254252,2,2,1.0270789116578085,3,2.3348689263480744,1,0,0
2,1.7503840448551617,4,1,0.5404346952232641,0,4,0.9184771676276685,2,0,1.0469866784197936,3,1.798979491961302,2,2,-0.7049259983890862,2,-0.4282895663715403,0,0,0
3,2.2481943623946683,4,9,1.544572766823251,4,4,0.9184771676276685,0,0,-0.7659772668958666,2,0.919454953014738,0,1,1.0270789116578085,3,2.3348689263480744,0,0,0
1,2.2481943623946683,2,3,2.370780265905344,0,1,-1.7645135849361147,1,0,-0.7659772668958666,2,-0.8395941248783899,2,1,-0.7049259983890862,2,-0.4282895663715403,1,0,1
3,-0.738667542842371,2,1,0.4975470472657638,4,1,-1.7645135849361147,1,0,1.0469866784197936,2,-1.3673088482463283,2,0,-0.7049259983890862,2,-0.4282895663715403,0,0,0
3,-0.9046043153555399,2,0,-0.7033070955442452,4,4,0.9184771676276685,2,1,-0.7659772668958666,1,0.8315024991200816,2,1,-0.7049259983890862,1,-0.4282895663715403,0,1,0
3,-0.2408572253028645,2,3,-0.2680506352813493,0,2,0.024146916773074168,2,0,1.0469866784197936,0,0.6555975913307688,2,1,-0.7049259983890862,2,-0.4282895663715403,1,0,0
1,0.008047933466888799,4,3,-0.18652865982494377,3,3,0.024146916773074168,2,0,-0.7659772668958666,2,-0.3118794015104515,2,1,1.0270789116578085,2,-0.4282895663715403,1,0,0
3,-1.2364778603818776,2,0,-0.9212897690472427,0,0,-1.7645135849361147,1,0,1.0469866784197936,0,1.6230745841719891,2,1,-0.7049259983890862,0,-0.4282895663715403,1,0,0
1,1.2525737273156552,0,4,0.18882687064607143,0,2,0.9184771676276685,1,0,-1.6724592395536968,2,0.5676451374361124,2,1,-0.7049259983890862,2,-0.4282895663715403,1,0,1
2,0.2569530922366421,4,0,-0.6831038233659186,4,3,0.9184771676276685,2,0,-0.7659772668958666,0,0.12788286796283044,0,1,1.0270789116578085,1,2.3348689263480744,0,0,1
0,-0.9046043153555399,4,0,-0.7915634950600929,0,3,0.9184771676276685,2,1,0.1405047057619635,1,1.1833123146987072,2,1,1.0270789116578085,2,-0.4282895663715403,1,0,0
3,2.2481943623946683,4,0,2.429972308954125,2,2,-0.8701833340815202,2,0,-0.7659772668958666,3,0.7435500452254252,0,2,-0.7049259983890862,2,-0.4282895663715403,0,0,1
3,-1.2364778603818776,2,3,-0.6125695924275503,3,2,0.9184771676276685,0,0,-0.7659772668958666,0,-0.22392694761579512,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0
3,0.7547634097761486,2,1,0.545751345796508,4,3,-0.8701833340815202,1,0,1.0469866784197936,1,-1.0154990326677027,1,0,-0.7049259983890862,1,-0.4282895663715403,0,0,0
0,-0.738667542842371,2,4,-0.9017953836120153,1,1,0.9184771676276685,3,0,0.1405047057619635,3,-0.22392694761579512,2,1,-0.7049259983890862,1,-0.4282895663715403,1,0,1
1,-1.0705410878687087,2,3,-0.7210292641217246,0,2,0.024146916773074168,1,0,1.0469866784197936,0,-1.0154990326677027,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,1
1,-0.9875727016121243,2,0,-1.06164934418088,0,2,0.9184771676276685,3,0,1.0469866784197936,0,-1.1914039404570154,2,0,-0.7049259983890862,1,-0.4282895663715403,0,0,0
1,2.2481943623946683,2,2,0.747784067579774,4,0,0.024146916773074168,2,0,1.0469866784197936,3,0.3917402296467996,0,2,-0.7049259983890862,0,-0.4282895663715403,1,0,0
3,0.2569530922366421,2,3,0.7938617058812206,1,2,0.9184771676276685,2,0,-1.6724592395536968,2,-0.9275465787730462,1,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0
2,0.2569530922366421,2,3,0.169332485210844,0,1,-0.8701833340815202,1,0,1.0469866784197936,2,-0.8395941248783899,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0
1,-0.738667542842371,2,0,-0.916682005217098,0,3,-0.8701833340815202,3,0,0.1405047057619635,2,-0.9275465787730462,0,1,-0.7049259983890862,1,-0.4282895663715403,0,0,1
2,-1.4024146328950464,2,0,-0.6299373176334802,4,1,-1.7645135849361147,2,0,-0.7659772668958666,0,-0.5757367631944207,2,1,-0.7049259983890862,1,2.3348689263480744,0,1,0
0,1.2525737273156552,1,3,-0.1861742164533942,0,4,0.9184771676276685,2,0,1.0469866784197936,2,-0.3998318554051079,0,1,-0.7049259983890862,2,-0.4282895663715403,0,0,1
0,-0.738667542842371,2,3,-0.9085298076714574,0,2,-0.8701833340815202,2,2,0.1405047057619635,1,0.21583532185748686,2,1,-0.7049259983890862,1,2.3348689263480744,0,0,0
1,0.2569530922366421,2,3,0.38270739488369687,4,2,-1.7645135849361147,1,0,1.0469866784197936,1,1.0953598608040507,2,1,-0.7049259983890862,1,-0.4282895663715403,1,0,0
3,-0.738667542842371,4,7,-0.9110109112723046,0,2,0.9184771676276685,2,0,-0.7659772668958666,2,-0.3118794015104515,2,1,1.0270789116578085,2,-0.4282895663715403,0,0,0
0,-0.4897623840726178,3,3,0.13176148782658753,0,4,-1.7645135849361147,1,0,1.0469866784197936,1,-0.7516416709837335,2,1,1.0270789116578085,1,-0.4282895663715403,0,0,0
1,0.7547634097761486,4,0,0.34655417098563873,0,0,0.9184771676276685,3,0,-0.7659772668958666,2,-0.6636892170890771,2,1,1.0270789116578085,3,-0.4282895663715403,0,0,1
0,0.2569530922366421,2,4,-0.4725644606654624,0,1,0.9184771676276685,0,0,0.1405047057619635,1,-0.3118794015104515,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,1
0,0.2569530922366421,2,1,-0.1280455035192615,0,3,-0.8701833340815202,2,0,-1.6724592395536968,3,-0.13597449372113873,2,2,-0.7049259983890862,3,-0.4282895663715403,1,0,0
0,-0.2408572253028645,2,3,-0.21701078977820845,3,2,0.9184771676276685,2,0,-0.7659772668958666,2,-0.6636892170890771,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0
3,-0.2408572253028645,4,0,-0.7951079287755888,0,2,0.9184771676276685,1,0,0.1405047057619635,0,0.03993041406817406,2,1,1.0270789116578085,2,-0.4282895663715403,0,0,0
0,-1.0705410878687087,4,0,0.04492286179693813,0,3,-1.7645135849361147,2,0,1.0469866784197936,0,0.3037877757521432,2,1,1.0270789116578085,1,-0.4282895663715403,0,1,0
3,-0.738667542842371,4,3,0.8966502836306015,4,4,-0.8701833340815202,2,0,1.0469866784197936,1,1.1833123146987072,2,0,-0.7049259983890862,2,-0.4282895663715403,1,0,0
3,0.2569530922366421,2,0,-0.6189495731154429,3,3,0.9184771676276685,1,0,0.1405047057619635,2,-0.13597449372113873,2,1,-0.7049259983890862,2,2.3348689263480744,1,0,0
2,1.2525737273156552,2,4,0.42594948621274675,0,4,0.9184771676276685,2,0,-0.7659772668958666,2,-0.3998318554051079,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0
1,-1.2364778603818776,2,4,-0.7809301939136052,0,4,0.9184771676276685,2,0,1.0469866784197936,2,-0.6636892170890771,2,1,-0.7049259983890862,2,2.3348689263480744,0,0,0
0,0.2569530922366421,4,1,1.1851671880719674,0,0,-0.8701833340815202,2,0,1.0469866784197936,3,3.4700761159597735,2,2,1.0270789116578085,3,-0.4282895663715403,1,0,0
3,-0.2408572253028645,4,7,-0.49879327016013203,1,2,0.9184771676276685,1,0,-0.7659772668958666,0,-0.4877843092997643,2,1,1.0270789116578085,2,-0.4282895663715403,0,0,1
1,3.2438149974736814,2,0,1.4662407817107916,1,1,0.9184771676276685,1,0,-0.7659772668958666,1,-1.0154990326677027,2,1,-0.7049259983890862,3,-0.4282895663715403,0,0,1
3,2.2481943623946683,4,1,2.9485229615311748,1,2,-0.8701833340815202,1,0,1.0469866784197936,2,-1.0154990326677027,0,0,1.0270789116578085,1,-0.4282895663715403,0,0,1
0,0.2569530922366421,0,3,0.2972865423402458,0,4,0.024146916773074168,2,0,1.0469866784197936,3,-1.103451486562359,0,0,1.0270789116578085,2,2.3348689263480744,0,0,1
0,-1.2364778603818776,4,3,0.03996065459524388,0,2,-1.7645135849361147,0,0,1.0469866784197936,0,0.7435500452254252,2,0,-0.7049259983890862,3,-0.4282895663715403,1,0,1
1,-0.6556991565857866,2,4,-0.41479019110287935,0,1,-0.8701833340815202,1,2,1.0469866784197936,1,-1.103451486562359,2,1,-0.7049259983890862,1,-0.4282895663715403,0,0,0
0,-0.4897623840726178,2,5,-0.7075604160028403,4,2,0.9184771676276685,1,0,-0.7659772668958666,2,-1.0154990326677027,2,0,-0.7049259983890862,2,-0.4282895663715403,0,0,1
0,0.2569530922366421,2,3,0.3181987012616716,0,2,0.9184771676276685,2,0,1.0469866784197936,1,-0.6636892170890771,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0
1,-0.9046043153555399,2,3,-0.6203673466016413,0,2,0.9184771676276685,0,0,-0.7659772668958666,2,-0.3998318554051079,2,1,-0.7049259983890862,1,-0.4282895663715403,0,0,0
1,0.2569530922366421,4,7,0.8760925680807253,0,1,-0.8701833340815202,1,0,1.0469866784197936,3,-1.0154990326677027,2,2,1.0270789116578085,2,-0.4282895663715403,1,0,0
0,0.008047933466888799,2,3,0.11616597947840561,0,3,-1.7645135849361147,1,0,1.0469866784197936,2,-0.8395941248783899,2,0,-0.7049259983890862,1,-0.4282895663715403,0,0,0
1,-0.2408572253028645,2,4,-0.020649161939735913,2,1,-1.7645135849361147,3,0,0.1405047057619635,0,-0.9275465787730462,2,0,-0.7049259983890862,2,-0.4282895663715403,0,0,0
1,-0.2408572253028645,2,9,0.41389841158006074,0,4,-1.7645135849361147,2,1,-1.6724592395536968,0,-0.22392694761579512,0,1,-0.7049259983890862,3,-0.4282895663715403,1,0,0
2,-0.9046043153555399,2,0,0.2402211595207619,0,1,-1.7645135849361147,2,2,-1.6724592395536968,1,0.12788286796283044,2,1,-0.7049259983890862,1,2.3348689263480744,0,0,0
3,-0.4897623840726178,4,4,-0.6423428356377158,0,2,0.9184771676276685,1,0,-0.7659772668958666,2,0.6555975913307688,2,1,-0.7049259983890862,1,-0.4282895663715403,0,0,0
1,-0.6556991565857866,4,4,-0.8468566610218289,0,1,0.9184771676276685,2,2,1.0469866784197936,0,-1.103451486562359,2,1,1.0270789116578085,2,-0.4282895663715403,0,0,0
1,0.2569530922366421,2,4,0.17252247555479033,2,0,-1.7645135849361147,1,0,1.0469866784197936,3,-1.103451486562359,2,0,-0.7049259983890862,0,-0.4282895663715403,0,0,0
3,-1.2364778603818776,3,9,-0.5416809181176324,1,2,-1.7645135849361147,2,0,-0.7659772668958666,0,-0.13597449372113873,2,1,1.0270789116578085,1,-0.4282895663715403,0,0,0
1,-0.9875727016121243,4,7,-0.7568280446482332,3,4,0.9184771676276685,2,0,0.1405047057619635,3,-0.3118794015104515,2,2,1.0270789116578085,2,2.3348689263480744,0,0,1
3,-0.9875727016121243,2,5,-0.7213837074932742,0,1,-1.7645135849361147,1,0,1.0469866784197936,0,-1.103451486562359,2,0,-0.7049259983890862,2,-0.4282895663715403,1,0,0
1,-0.9875727016121243,2,3,-0.8195645214125105,0,2,-1.7645135849361147,1,0,-0.7659772668958666,2,-0.5757367631944207,2,1,-0.7049259983890862,2,-0.4282895663715403,0,1,1
3,-0.2408572253028645,4,1,-0.014978067994942484,4,0,-0.8701833340815202,2,0,1.0469866784197936,3,0.21583532185748686,2,1,-0.7049259983890862,3,-0.4282895663715403,1,0,0
0,-0.738667542842371,0,4,1.037718745507338,0,2,0.9184771676276685,2,0,-0.7659772668958666,1,-0.6636892170890771,2,0,1.0270789116578085,2,-0.4282895663715403,1,0,1
3,-0.9046043153555399,2,7,-0.9017953836120153,2,4,0.9184771676276685,2,0,1.0469866784197936,3,0.919454953014738,2,2,-0.7049259983890862,2,-0.4282895663715403,1,0,0
1,0.2569530922366421,2,0,-0.7178392737777783,0,1,0.9184771676276685,2,0,-0.7659772668958666,0,-1.103451486562359,1,1,-0.7049259983890862,1,-0.4282895663715403,0,0,1
3,-0.738667542842371,4,4,-0.3332682156464738,4,4,-1.7645135849361147,2,1,1.0469866784197936,0,1.1833123146987072,2,1,-0.7049259983890862,2,-0.4282895663715403,1,0,0
3,1.2525737273156552,3,4,0.42240505249725085,0,2,0.9184771676276685,2,0,-0.7659772668958666,2,-0.8395941248783899,2,1,1.0270789116578085,3,-0.4282895663715403,1,0,1
3,-0.738667542842371,2,4,-0.8844276584060854,0,2,0.9184771676276685,3,0,-0.7659772668958666,0,-0.6636892170890771,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0
0,0.7547634097761486,2,3,-0.3066849627802546,0,3,0.9184771676276685,1,0,1.0469866784197936,0,-1.103451486562359,2,0,-0.7049259983890862,2,-0.4282895663715403,0,0,1
1,-0.2408572253028645,2,7,-0.7203203773786254,4,2,0.9184771676276685,2,0,1.0469866784197936,3,2.238741761434584,2,2,-0.7049259983890862,2,-0.4282895663715403,0,0,0
2,-0.738667542842371,2,4,0.04527730516848772,4,4,-0.8701833340815202,2,0,0.1405047057619635,2,0.12788286796283044,2,1,-0.7049259983890862,3,-0.4282895663715403,0,0,0
2,-0.738667542842371,3,0,-0.3630414588566393,0,2,-0.8701833340815202,1,0,-0.7659772668958666,2,0.03993041406817406,1,1,1.0270789116578085,2,-0.4282895663715403,1,0,0
3,-1.2364778603818776,2,3,-0.5335287205719919,0,2,-1.7645135849361147,3,0,-0.7659772668958666,1,-1.279356394351672,2,0,-0.7049259983890862,2,-0.4282895663715403,0,0,0
0,-0.2408572253028645,2,3,-0.28293725688643206,0,0,0.9184771676276685,2,0,-1.6724592395536968,2,-0.9275465787730462,2,1,-0.7049259983890862,0,-0.4282895663715403,0,0,1
3,-0.738667542842371,2,9,-0.6129240357990998,0,3,-0.8701833340815202,2,0,1.0469866784197936,2,0.03993041406817406,2,1,-0.7049259983890862,2,-0.4282895663715403,1,0,0
3,-0.2408572253028645,4,1,0.20513126573735255,0,3,0.024146916773074168,2,0,-1.6724592395536968,2,-0.7516416709837335,2,1,1.0270789116578085,2,-0.4282895663715403,0,0,0
0,-0.2408572253028645,2,3,0.13424259142743467,0,1,-1.7645135849361147,1,0,1.0469866784197936,2,-1.1914039404570154,2,0,-0.7049259983890862,2,-0.4282895663715403,0,0,0
0,1.2525737273156552,2,3,0.06193614363131842,0,4,0.9184771676276685,2,0,-0.7659772668958666,2,0.5676451374361124,2,1,-0.7049259983890862,2,2.3348689263480744,0,0,1
1,-0.2408572253028645,2,3,-0.09579115670824888,0,3,-0.8701833340815202,1,0,1.0469866784197936,0,0.3917402296467996,2,0,-0.7049259983890862,2,-0.4282895663715403,0,0,0
3,1.2525737273156552,2,0,-0.06814457372738089,4,2,0.9184771676276685,2,0,1.0469866784197936,0,0.03993041406817406,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0
3,-0.2408572253028645,4,4,0.991995550577441,0,4,0.024146916773074168,2,0,1.0469866784197936,2,-0.22392694761579512,2,1,1.0270789116578085,2,-0.4282895663715403,1,0,0
3,-0.9046043153555399,4,3,-0.39884023938314783,0,1,-1.7645135849361147,1,0,0.1405047057619635,0,-1.103451486562359,2,0,1.0270789116578085,2,-0.4282895663715403,0,0,0
3,3.2438149974736814,4,0,3.7162473043075854,4,4,-0.8701833340815202,2,0,1.0469866784197936,3,2.4146466692238966,0,2,-0.7049259983890862,3,-0.4282895663715403,1,0,0
1,3.2438149974736814,1,2,4.0799062035174645,1,4,0.024146916773074168,1,0,1.0469866784197936,3,2.1507893075399274,0,2,1.0270789116578085,3,-0.4282895663715403,1,0,1
0,2.2481943623946683,1,9,1.564421595630028,0,3,-0.8701833340815202,1,2,1.0469866784197936,2,0.12788286796283044,2,0,-0.7049259983890862,2,-0.4282895663715403,0,0,1
3,-0.2408572253028645,3,4,-0.33716709273351925,0,0,-0.8701833340815202,3,0,0.1405047057619635,0,-0.13597449372113873,2,1,1.0270789116578085,2,-0.4282895663715403,0,0,0
3,-1.1535094741252931,3,4,-0.859616622397614,4,4,0.024146916773074168,2,0,1.0469866784197936,3,0.03993041406817406,2,2,-0.7049259983890862,2,-0.4282895663715403,0,0,0
1,1.2525737273156552,2,0,3.9154444791184546,0,4,0.9184771676276685,2,0,-0.7659772668958666,3,1.8869319458559584,2,2,-0.7049259983890862,3,-0.4282895663715403,1,0,1
3,-1.2364778603818776,4,0,-1.0311672142276154,1,2,0.9184771676276685,1,0,1.0469866784197936,2,1.4471696763826765,2,1,1.0270789116578085,1,-0.4282895663715403,0,0,0
0,-0.07492045278969563,2,3,-0.3754469768608749,4,3,0.9184771676276685,2,0,1.0469866784197936,2,0.3037877757521432,2,1,-0.7049259983890862,2,-0.4282895663715403,1,0,0
1,-0.2408572253028645,2,1,3.4397814744989055,0,0,0.024146916773074168,1,0,1.0469866784197936,3,0.21583532185748686,2,2,-0.7049259983890862,3,-0.4282895663715403,1,0,1
3,0.09101631972347322,2,0,-0.7047248690304435,4,3,0.9184771676276685,1,0,1.0469866784197936,1,-0.9275465787730462,2,0,-0.7049259983890862,2,-0.4282895663715403,0,0,0
2,-0.738667542842371,2,0,-0.6880660305676128,0,1,0.9184771676276685,2,0,-1.6724592395536968,0,-0.8395941248783899,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0
3,0.7547634097761486,3,9,0.3547063685312793,1,2,-0.8701833340815202,2,0,-0.7659772668958666,1,-0.8395941248783899,2,1,1.0270789116578085,1,-0.4282895663715403,0,0,0
3,-0.2408572253028645,4,4,-0.3662314492005856,0,2,-0.8701833340815202,1,0,-1.6724592395536968,2,-0.9275465787730462,2,1,1.0270789116578085,2,-0.4282895663715403,0,0,0
3,-0.2408572253028645,2,4,-0.760372478363729,4,1,0.9184771676276685,1,0,-0.7659772668958666,0,-1.279356394351672,2,0,-0.7049259983890862,2,-0.4282895663715403,1,0,0
1,-0.2408572253028645,4,3,1.4541897070781058,0,0,0.9184771676276685,2,0,1.0469866784197936,1,0.3917402296467996,1,1,1.0270789116578085,3,-0.4282895663715403,1,0,0
1,-0.4897623840726178,4,9,-0.3350404325042217,2,2,-0.8701833340815202,2,0,1.0469866784197936,2,-0.7516416709837335,0,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0
3,-0.9875727016121243,2,9,-0.6458872693532116,0,3,0.024146916773074168,1,0,-0.7659772668958666,2,-0.7516416709837335,2,1,1.0270789116578085,2,-0.4282895663715403,0,0,0
3,-0.2408572253028645,2,0,-0.514388778508314,0,2,-0.8701833340815202,3,0,-0.7659772668958666,1,-0.4877843092997643,2,1,-0.7049259983890862,3,-0.4282895663715403,1,0,0
1,-0.738667542842371,2,3,-0.8110578804953203,3,1,-1.7645135849361147,1,0,1.0469866784197936,0,-1.4552613021409846,2,0,-0.7049259983890862,1,-0.4282895663715403,0,0,0
0,1.2525737273156552,2,0,-0.007889200563950694,0,3,-0.8701833340815202,2,0,1.0469866784197936,3,0.3037877757521432,0,2,-0.7049259983890862,3,2.3348689263480744,1,0,0
0,-1.2364778603818776,4,4,-0.46583003660602024,0,3,-1.7645135849361147,1,0,1.0469866784197936,2,-0.3998318554051079,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0
3,-0.9875727016121243,4,3,-0.3066849627802546,0,0,-0.8701833340815202,2,0,0.1405047057619635,2,-0.3998318554051079,2,1,-0.7049259983890862,3,-0.4282895663715403,0,0,0
1,1.5014788860854085,3,7,3.008778334694605,1,3,-0.8701833340815202,2,0,0.1405047057619635,3,-0.3118794015104515,2,0,-0.7049259983890862,2,-0.4282895663715403,1,0,0
0,-0.738667542842371,2,3,-0.2457207028737252,0,0,0.024146916773074168,1,0,1.0469866784197936,3,1.7110270380666455,2,2,-0.7049259983890862,3,-0.4282895663715403,0,0,0
0,1.2525737273156552,4,3,-0.32724267833013077,0,2,0.024146916773074168,3,0,-0.7659772668958666,1,0.919454953014738,2,1,1.0270789116578085,2,-0.4282895663715403,1,0,0
1,-0.738667542842371,2,0,-0.7259914713234189,0,4,-1.7645135849361147,0,0,-1.6724592395536968,0,0.919454953014738,2,0,1.0270789116578085,2,-0.4282895663715403,0,0,1
3,0.2569530922366421,4,4,-0.6221395634593891,3,2,0.9184771676276685,1,0,-1.6724592395536968,0,0.6555975913307688,2,1,1.0270789116578085,1,-0.4282895663715403,0,0,0
3,-0.2408572253028645,2,4,-0.6373806284360215,0,1,0.024146916773074168,3,0,1.0469866784197936,0,0.3037877757521432,2,1,-0.7049259983890862,2,-0.4282895663715403,1,0,0
1,-0.2408572253028645,4,9,-0.49064107261449147,4,2,0.9184771676276685,3,0,1.0469866784197936,0,-0.6636892170890771,0,1,1.0270789116578085,2,-0.4282895663715403,0,0,0
3,0.2569530922366421,3,9,1.9057505624322826,0,1,-0.8701833340815202,2,0,-0.7659772668958666,2,-0.7516416709837335,0,1,1.0270789116578085,2,-0.4282895663715403,1,0,1
3,-0.5727307703292022,3,0,-0.8752121307457961,0,2,0.9184771676276685,2,0,-0.7659772668958666,2,-0.7516416709837335,2,1,1.0270789116578085,1,-0.4282895663715403,0,0,0
1,-0.2408572253028645,3,0,-0.131944380606307,4,4,0.9184771676276685,2,0,1.0469866784197936,2,0.6555975913307688,2,1,-0.7049259983890862,2,2.3348689263480744,0,0,0
1,0.2569530922366421,2,4,-0.4367656801389539,0,1,-1.7645135849361147,3,0,-1.6724592395536968,1,-1.1914039404570154,2,1,-0.7049259983890862,2,-0.4282895663715403,1,0,1
3,0.2569530922366421,4,1,-0.3807636274341188,4,3,0.9184771676276685,2,0,1.0469866784197936,2,0.6555975913307688,2,1,1.0270789116578085,2,2.3348689263480744,1,0,0
0,-0.4897623840726178,2,4,-0.7862468444868491,0,1,0.9184771676276685,3,0,-0.7659772668958666,0,-0.7516416709837335,2,1,-0.7049259983890862,2,-0.4282895663715403,0,1,0
3,0.2569530922366421,2,4,-0.012851407765644947,2,4,0.024146916773074168,0,0,-0.7659772668958666,2,-0.8395941248783899,2,1,-0.7049259983890862,3,-0.4282895663715403,1,0,0
2,-0.738667542842371,4,0,-0.8266533888435023,2,3,0.9184771676276685,3,0,-0.7659772668958666,0,-0.6636892170890771,2,1,2.7590838217047033,2,-0.4282895663715403,1,0,1
1,0.2569530922366421,2,4,-0.46228560289052434,0,4,0.9184771676276685,1,0,1.0469866784197936,2,-1.3673088482463283,2,1,-0.7049259983890862,2,-0.4282895663715403,1,0,0
3,1.003668568545902,4,1,1.4113020591206054,0,3,0.024146916773074168,2,0,-0.7659772668958666,2,-0.048022039826482336,2,1,1.0270789116578085,3,-0.4282895663715403,1,0,0
3,-0.738667542842371,4,9,-0.3470915071369078,0,0,0.9184771676276685,2,0,-0.7659772668958666,2,0.5676451374361124,1,1,1.0270789116578085,3,-0.4282895663715403,1,0,1
3,-0.9046043153555399,2,0,-0.5934296503638724,2,2,0.024146916773074168,2,0,-0.7659772668958666,3,0.3917402296467996,2,0,-0.7049259983890862,1,2.3348689263480744,0,1,0
0,0.2569530922366421,2,0,-0.6699894186185837,4,2,0.9184771676276685,1,0,-0.7659772668958666,1,-0.048022039826482336,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,1
3,1.2525737273156552,4,1,0.9111824618641347,0,4,-0.8701833340815202,2,0,-0.7659772668958666,1,-0.048022039826482336,2,1,1.0270789116578085,2,2.3348689263480744,1,0,0
0,-0.738667542842371,2,0,-0.2453662595021756,0,1,0.9184771676276685,2,0,-1.6724592395536968,0,-0.22392694761579512,2,1,-0.7049259983890862,1,2.3348689263480744,0,0,1
0,-0.2408572253028645,3,7,1.8430140856680053,4,2,-1.7645135849361147,1,0,-0.7659772668958666,2,-1.103451486562359,2,0,1.0270789116578085,2,-0.4282895663715403,1,0,0
3,0.008047933466888799,2,0,-0.17341425507760896,2,3,-1.7645135849361147,1,0,-0.7659772668958666,2,-0.3998318554051079,0,1,-0.7049259983890862,3,-0.4282895663715403,0,0,0
1,-0.2408572253028645,2,0,-0.7901457215738945,4,2,0.9184771676276685,1,0,-0.7659772668958666,1,-0.22392694761579512,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,1
3,-0.4897623840726178,2,0,-0.030219132971574827,3,3,-0.8701833340815202,1,0,0.1405047057619635,2,-1.3673088482463283,2,0,-0.7049259983890862,2,-0.4282895663715403,0,0,0
1,-0.738667542842371,2,1,-0.4406645572259994,4,2,0.9184771676276685,2,0,-0.7659772668958666,2,-0.4877843092997643,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0
1,-0.738667542842371,4,0,-0.8199189647840601,0,3,-0.8701833340815202,2,0,0.1405047057619635,0,1.0074074069093943,2,1,1.0270789116578085,1,2.3348689263480744,0,0,0
3,0.008047933466888799,3,3,-0.5955563105931699,1,3,0.9184771676276685,2,0,0.1405047057619635,0,-0.13597449372113873,2,1,1.0270789116578085,3,-0.4282895663715403,0,0,0
1,-0.738667542842371,2,3,-0.18050312250860073,4,4,-1.7645135849361147,1,0,-0.7659772668958666,1,-0.9275465787730462,0,1,-0.7049259983890862,2,-0.4282895663715403,1,0,1
1,-0.2408572253028645,2,1,-0.17447758519225773,0,2,-1.7645135849361147,3,0,0.1405047057619635,2,-1.279356394351672,2,0,-0.7049259983890862,2,-0.4282895663715403,1,0,0
3,0.5888266372629798,4,4,-0.18723754656804295,0,4,0.9184771676276685,2,0,-0.7659772668958666,2,-0.5757367631944207,2,1,1.0270789116578085,2,-0.4282895663715403,0,0,0
3,-0.2408572253028645,4,4,-0.7522202808180884,3,2,0.9184771676276685,2,0,0.1405047057619635,0,0.919454953014738,2,1,1.0270789116578085,2,-0.4282895663715403,0,0,0
3,-0.9875727016121243,2,3,-0.6940915678839559,0,4,-1.7645135849361147,2,0,1.0469866784197936,2,-1.3673088482463283,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0
0,-0.2408572253028645,4,6,-0.7376881025845553,0,0,-0.8701833340815202,1,0,1.0469866784197936,3,1.7110270380666455,2,2,2.7590838217047033,0,2.3348689263480744,0,0,1
3,-1.319446246638462,2,9,0.0626450303744176,0,3,-1.7645135849361147,2,0,1.0469866784197936,0,3.382123662065117,2,1,-0.7049259983890862,1,-0.4282895663715403,0,0,0
1,0.2569530922366421,2,2,2.8556587981851824,0,2,-0.8701833340815202,2,1,0.1405047057619635,2,-0.5757367631944207,0,1,1.0270789116578085,3,-0.4282895663715403,1,0,1
0,-1.2364778603818776,4,3,-0.49595772318773534,0,0,0.9184771676276685,2,0,1.0469866784197936,3,0.03993041406817406,2,2,2.7590838217047033,3,-0.4282895663715403,1,0,0
